name,type,gu_name,dong_name,latitude,longitude
GS25 대림소망점,편의점,영등포구,대림3동,37.49914661208648,126.89589089434038
GS25 대림승리점,편의점,영등포구,대림3동,37.4963199846523,126.899861805974
GS25 S대림역점,편의점,영등포구,대림2동,37.4928502721808,126.896795218458
GS25 신길보라매점,편의점,영등포구,신길6동,37.4958044586485,126.909738054866
GS25 영등포호수점,편의점,영등포구,신길5동,37.5021980610465,126.904101725215
GS25 영등포우성점,편의점,영등포구,신길6동,37.4992482829615,126.911162216895
GS25 도림제일점,편의점,영등포구,도림동,37.5063429545705,126.900079141756
GS25 도림행복점,편의점,영등포구,도림동,37.50929523229284,126.90516260652218
GS25 도림웰리스점,편의점,영등포구,도림동,37.5112611927151,126.898616904284
GS25 도림현대점,편의점,영등포구,도림동,37.5097839276705,126.907883278686
GS25 영등포청하점,편의점,영등포구,도림동,37.5079632281917,126.898280928901
GS25 영등포도림점,편의점,영등포구,도림동,37.5086121844336,126.89647493137802
GS25 문래센터점,편의점,영등포구,문래동,37.51228838290565,126.89659087967787
GS25 문래승호점,편의점,영등포구,문래동,37.51294542440794,126.89278385191008
GS25 문래공원점,편의점,영등포구,문래동,37.514439335656384,126.89383365040742
GS25 문래에이스점,편의점,영등포구,문래동,37.5143505793578,126.899489337324
GS25 문래시티점,편의점,영등포구,문래동,37.5143541987667,126.899507430267
GS25 신길센트럴점,편의점,영등포구,신길3동,37.5051333439936,126.902764553331
GS25 문래신안점,편의점,영등포구,문래동,37.51437634652925,126.88902085561983
GS25 문래역점,편의점,영등포구,문래동,37.5169810845735,126.894861660196
GS25 문래영시티점,편의점,영등포구,문래동,37.51651309280152,126.89961312527194
GS25 문래LG점,편의점,영등포구,문래동,37.5173390977358,126.896236645229
GS25 영등포프레비뉴점,편의점,영등포구,신길3동,37.50519639697399,126.90608388077808
GS25 타임스퀘어점,편의점,영등포구,영등포동,37.517233707169474,126.90371599319953
GS25 영등포영달점,편의점,영등포구,영등포동,37.5162936560044,126.904450180753
GS25 영등포센트럴점,편의점,영등포구,영등포동,37.5179963653856,126.902022786982
GS25 문래그랜드점,편의점,영등포구,문래동,37.5157762529812,126.885918345229
GS25 문래트리플렉스점,편의점,영등포구,문래동,37.51954277024629,126.89809892709135
GS25 영등포역점,편의점,영등포구,영등포동,37.5159239542157,126.906337387067
GS25 생각공장당산점,편의점,영등포구,당산1동,37.520575519508,126.897289841388
GS25 영등포충무점,편의점,영등포구,영등포동,37.5189309327702,126.903392556935
GS25 강서타워점,편의점,영등포구,문래동,37.5206448567482,126.889268355981
GS25 문래미원점,편의점,영등포구,문래동,37.5202671067823,126.886182996639
GS25 문래동국점,편의점,영등포구,문래동,37.5207896386779,126.889933293128
GS25 문래현대점,편의점,영등포구,문래동,37.51982802909368,126.89064509600718
GS25 영등포현대점,편의점,영등포구,영등포동,37.5208546279838,126.902362937635
GS25 영등포당일점,편의점,영등포구,당산1동,37.52162503800282,126.89920808656242
GS25 당산새말점,편의점,영등포구,당산1동,37.5216074774703,126.897647024105
GS25 영등포본점,편의점,영등포구,영등포동,37.5168183631781,126.907114500125
GS25 영등포영림점,편의점,영등포구,영등포동,37.52084429340231,126.90516043422768
GS25 영등포시장역점,편의점,영등포구,영등포동,37.5221718621121,126.904528658524
GS25 R영등포4점,편의점,영등포구,영등포동,37.5181842897242,126.907121856418
GS25 영등포포레나점,편의점,영등포구,당산1동,37.5224417845157,126.895564413141
GS25 영등포타운점,편의점,영등포구,당산1동,37.523492132521,126.897368424428
GS25 영등포청과점,편의점,영등포구,당산1동,37.5233876658613,126.901662787536
GS25 R영등포8점,편의점,영등포구,영등포동,37.5181769998275,126.907017797806
GS25 R영등포6점,편의점,영등포구,영등포동,37.5181689086157,126.907040431245
GS25 당산미래점,편의점,영등포구,당산1동,37.52159333409391,126.89287441969071
GS25 당산하나점,편의점,영등포구,당산1동,37.5219964165714,126.893243754818
GS25 영등포아크로점,편의점,영등포구,영등포동,37.5229461378517,126.90604466752642
GS25 영등포사랑점,편의점,영등포구,영등포동,37.518398031188426,126.90970858513958
GS25 영등포리드점,편의점,영등포구,당산1동,37.5244013354065,126.893403230047
GS25 당산양남점,편의점,영등포구,당산1동,37.5232024983438,126.891857391431
GS25 당산대우점,편의점,영등포구,당산1동,37.5256476289998,126.897713906678
GS25 영등포유윈시티점,편의점,영등포구,영등포동,37.5254061890395,126.904194203444
GS25 영등포씨티점,편의점,영등포구,영등포동,37.517606871060096,126.91078979763736
GS25 신길중학교점,편의점,영등포구,신길6동,37.5011337081227,126.916828118992
GS25 대방역점,편의점,영등포구,신길7동,37.513876816596685,126.9266466780342
GS25 신길파크자이점,편의점,영등포구,신길6동,37.5028633844885,126.9127288080696
GS25 영등포평화점,편의점,영등포구,신길6동,37.497133818280375,126.91510574324268
GS25 영등포더샵점,편의점,영등포구,신길1동,37.508571361761,126.9166242001838
GS25 보라매로점,편의점,영등포구,신길6동,37.5001114762464,126.918711066425
GS25 신길대성점,편의점,영등포구,신길4동,37.5050819017427,126.914290360683
GS25 영등포그랜드점,편의점,영등포구,신길1동,37.5089784246688,126.920262275291
GS25 신길래미안점,편의점,영등포구,신길4동,37.5073657088106,126.912731484034
GS25 영등포행운점,편의점,영등포구,신길1동,37.5126655234654,126.920543386838
GS25 영등포대길점,편의점,영등포구,신길6동,37.4986613880854,126.916885143183
GS25 신길그린점,편의점,영등포구,영등포본동,37.51524606239882,126.91671292085336
GS25 영등포스타점,편의점,영등포구,영등포본동,37.5112556380886,126.911912588019
GS25 영등포대신점,편의점,영등포구,신길1동,37.511570361278,126.915997644541
GS25 성애병원점,편의점,영등포구,신길1동,37.51214552744217,126.92171799825168
GS25 영등포우신점,편의점,영등포구,신길3동,37.5103551833897,126.910248737561
GS25 신풍래미안1호점,편의점,영등포구,신길7동,37.500256839349056,126.91160320383116
GS25 우신초교점,편의점,영등포구,신길4동,37.51018892846194,126.91323716957984
GS25 신길행복점,편의점,영등포구,신길3동,37.5069955229496,126.909311766799
GS25 신길경찰학원점,편의점,영등포구,신길7동,37.5127649314755,126.923728426715
GS25 신길하늘점,편의점,영등포구,신길1동,37.5136761009165,126.91870653654313
GS25 신풍스타점,편의점,영등포구,신길6동,37.4998138329641,126.909603176267
GS25 S신풍역점,편의점,영등포구,신길6동,37.50009059192142,126.9097996187444
GS25 S보라매역점,편의점,영등포구,신길6동,37.500108781012166,126.91872237832234
GS25 신길타운점,편의점,영등포구,영등포본동,37.516042182628,126.914933887268
GS25 양평역점,편의점,영등포구,양평1동,37.5262029653863,126.886241856445
GS25 양평코업점,편의점,영등포구,양평1동,37.5260565821194,126.88395687526
GS25 양평양산점,편의점,영등포구,양평1동,37.5263935004466,126.88857655784312
GS25 양평보보점,편의점,영등포구,양평1동,37.5256597072026,126.887229160034
GS25 양평역길점,편의점,영등포구,양평1동,37.5238562095197,126.885675266952
GS25 양평지산점,편의점,영등포구,양평1동,37.5240939777024,126.889358284198
GS25 하이팰리스점,편의점,영등포구,양평1동,37.5219050111327,126.884207650204
GS25 문래한신점,편의점,영등포구,양평1동,37.52151998816305,126.88763358045207
GS25 당산공원점,편의점,영등포구,당산1동,37.5253712938625,126.894944913936
GS25 여의더하우스점,편의점,영등포구,여의동,37.52647805042631,126.91812813000844
GS25 여의도현대점,편의점,영등포구,여의동,37.52549298883295,126.92736271927402
GS25 여의서린점,편의점,영등포구,여의동,37.5197890304216,126.929322953125
GS25 여의성우점,편의점,영등포구,여의동,37.5284683677557,126.919445080337
GS25 여의도IFC몰점,편의점,영등포구,여의동,37.52504609576216,126.92591851574642
GS25 동여의점,편의점,영등포구,여의동,37.520239208173614,126.9287840766518
GS25 브라이튼여의도1호점,편의점,영등포구,여의동,37.52365011325421,126.92980348718594
GS25 여의타워점,편의점,영등포구,여의동,37.5196175849559,126.938531017897
GS25 여의순복음점,편의점,영등포구,여의동,37.5299812131077,126.92222883323
GS25 여의도역점,편의점,영등포구,여의동,37.5217469118608,126.924945531415
GS25 여의파라곤점,편의점,영등포구,여의동,37.53074620727823,126.92093828855792
GS25 여의에클라트점,편의점,영등포구,여의동,37.5298339288051,126.918923192549
GS25 여의쌍마점,편의점,영등포구,여의동,37.524321907460326,126.92772359632689
GS25 브라이튼여의도2호점,편의점,영등포구,여의동,37.5244493737064,126.929923783669
GS25 엘지트윈타워점,편의점,영등포구,여의동,37.5279268345544,126.929241740261
GS25 여의파크원점,편의점,영등포구,여의동,37.52658306675714,126.92714445328208
GS25 여의아일렉스점,편의점,영등포구,여의동,37.5187951725806,126.93075709505456
GS25 여의태흥점,편의점,영등포구,여의동,37.5277709661145,126.916807603649
GS25 여의도자이점,편의점,영등포구,여의동,37.5183414249681,126.926866280151
GS25 G여의도점,편의점,영등포구,여의동,37.5304761483557,126.925466260004
GS25 여의월드점,편의점,영등포구,여의동,37.51795750167312,126.93277021508402
GS25 여의캐피탈점,편의점,영등포구,여의동,37.5192766694097,126.928341566203
GS25 여의파크점,편의점,영등포구,여의동,37.52521974086695,126.91869288084142
GS25 여의도iM점,편의점,영등포구,여의동,37.52454463195603,126.9237073858843
GS25 여의서부점,편의점,영등포구,여의동,37.52616425287206,126.9177698537764
GS25 여의파이낸스점,편의점,영등포구,여의동,37.5239952542558,126.92406994790112
GS25 여의한화점,편의점,영등포구,여의동,37.52405754219552,126.92286283143244
GS25 여의수정점,편의점,영등포구,여의동,37.52248053579833,126.93120505217529
GS25 S9여의도역점,편의점,영등포구,여의동,37.52190666580824,126.92396912290152
GS25 S9국회의사당역점,편의점,영등포구,여의동,37.5280672481641,126.917884290769
GS25 S9샛강역점,편의점,영등포구,여의동,37.51698206269259,126.9287521063387
GS25 교직원공제회점,편의점,영등포구,여의동,37.52180502244091,126.9256513576012
GS25 영등포흥국점,편의점,영등포구,영등포동,37.52103984346979,126.91341465031364
GS25 엔비어스파크점,편의점,영등포구,영등포동,37.52459864846745,126.91078599789408
GS25 신길역점,편의점,영등포구,영등포동,37.51810751629567,126.91401303351068
GS25 한강성심병원점,편의점,영등포구,영등포동,37.52288126572534,126.90950634667308
GS25 뉴영등포샛강점,편의점,영등포구,영등포동,37.51934691193663,126.91226505735656
GS25 영등포리미티오점,편의점,영등포구,영등포동,37.5192747502046,126.912155416737
GS25 남영역점,편의점,용산구,남영동,37.5417120936591,126.97238171507
GS25 용산포인트점,편의점,용산구,남영동,37.5453195028319,126.9715701727
GS25 용산그린점,편의점,용산구,남영동,37.5454894667682,126.974073169753
GS25 갈월하늘점,편의점,용산구,남영동,37.5475027508675,126.972104596702
GS25 동자제일점,편의점,용산구,남영동,37.54975628090207,126.97267071227778
GS25 숙대역점,편의점,용산구,남영동,37.544129505566055,126.972510952988
GS25 용산숙대점,편의점,용산구,청파동,37.5444150914017,126.968763099031
GS25 동자플래티넘점,편의점,용산구,남영동,37.550522309679934,126.97346033062446
GS25 숙대제일점,편의점,용산구,청파동,37.5434773044686,126.969348502987
GS25 숙대드림점,편의점,용산구,청파동,37.54586883481207,126.96703681964668
GS25 숙대점,편의점,용산구,청파동,37.5447129090916,126.967238748294
GS25 청파제일점,편의점,용산구,청파동,37.5496577681282,126.967883885637
GS25 용산동자점,편의점,용산구,남영동,37.5505712946952,126.974976737425
GS25 뉴후암사랑점,편의점,용산구,후암동,37.54854998667779,126.97763108379732
GS25 KDB생명타워점,편의점,용산구,남영동,37.5517313316391,126.9729415936872
GS25 후암중앙점,편의점,용산구,후암동,37.5501284562219,126.977213032071
GS25 숙대학생회관점,편의점,용산구,청파동,37.54548984684918,126.96506011104135
GS25 용산프라임점,편의점,용산구,원효로1동,37.54049531180604,126.97059211899683
GS25 서울역점,편의점,용산구,남영동,37.554048557232754,126.97233189463572
GS25 S서울역2호점,편의점,용산구,남영동,37.55305502133428,126.96973841155364
GS25 S서울역1호점,편의점,용산구,남영동,37.55356225639144,126.969634089592
GS25 효창점,편의점,용산구,효창동,37.54678582301258,126.96321159916262
GS25 후암센트럴점,편의점,용산구,후암동,37.5473351856038,126.981352183499
GS25 용산퍼스트점,편의점,용산구,원효로1동,37.539947708788,126.96791860137
GS25 후암퍼스트점,편의점,용산구,후암동,37.5488003529509,126.982283152513
GS25 용산후암점,편의점,용산구,후암동,37.55158151997566,126.98090298223376
GS25 용산서계점,편의점,용산구,청파동,37.5540021553461,126.967063793858
GS25 용산만리재점,편의점,용산구,청파동,37.551494276713,126.962686451716
GS25 용산파크자이점,편의점,용산구,한강로동,37.53631162456734,126.97292453724953
GS25 용산으뜸점,편의점,용산구,원효로1동,37.53725237441701,126.9696520190894
GS25 용산웰츠타워점,편의점,용산구,원효로1동,37.53756926342799,126.968644888331
GS25 효창행복점,편의점,용산구,효창동,37.5418531290582,126.961261005624
GS25 효창센터포레점,편의점,용산구,효창동,37.53885725103196,126.9639373807711
GS25 용산소월점,편의점,용산구,용산2가동,37.546486027295,126.984718899332
GS25 용산이편한점,편의점,용산구,원효로1동,37.5374729284983,126.965664658192
GS25 S6삼각지역점,편의점,용산구,한강로동,37.53563971498255,126.97397814537206
GS25 용산삼각지점,편의점,용산구,한강로동,37.534135007556166,126.97381461353856
GS25 국방부점,편의점,용산구,한강로동,37.5335879912476,126.977671758179
GS25 용산신계점,편의점,용산구,원효로1동,37.5345097995908,126.966577938877
GS25 효창중앙점,편의점,용산구,원효로1동,37.5370352700615,126.963422314625
GS25 용리단길점,편의점,용산구,한강로동,37.5316531478396,126.971637586417
GS25 용산리버티점,편의점,용산구,용산2가동,37.5431453043606,126.986199645468
GS25 뉴용산전자타운점,편의점,용산구,원효로1동,37.5343836899411,126.963631790088
GS25 용산고바우점,편의점,용산구,용산2가동,37.5410622720406,126.986892517269
GS25 용산경리단점,편의점,용산구,이태원2동,37.53848003568881,126.98716339231024
GS25 S6효창공원앞역점,편의점,용산구,효창동,37.53933395166948,126.9613166204824
GS25 원효타운점,편의점,용산구,원효로1동,37.5346200876059,126.961839508038
GS25 뉴보광그린점,편의점,용산구,보광동,37.52597033066402,126.9994965767796
GS25 동빙고점,편의점,용산구,서빙고동,37.5260702869371,126.996361772502
GS25 서빙고로점,편의점,용산구,서빙고동,37.5218995576013,126.996739804738
GS25 한남역점,편의점,용산구,한남동,37.5302543524556,127.007575538578
GS25 이태원본점,편의점,용산구,이태원1동,37.5332927320683,126.996940697834
GS25 한남제일점,편의점,용산구,한남동,37.5332169670724,127.005335671013
GS25 한남아이파크점,편의점,용산구,한남동,37.532560032974985,127.0072872679268
GS25 용산가구거리점,편의점,용산구,이태원1동,37.5319851533504,126.992078084401
GS25 이태원점,편의점,용산구,이태원1동,37.5347198327024,126.994578233975
GS25 용산서빙고점,편의점,용산구,서빙고동,37.5206207366272,126.991000114229
GS25 뉴한남중앙점,편의점,용산구,한남동,37.5343377907253,127.005792842328
GS25 용산한남점,편의점,용산구,한남동,37.5342546931622,127.009060357396
GS25 S6이태원역점,편의점,용산구,이태원1동,37.53448372805802,126.99372176861029
GS25 용산신동아점,편의점,용산구,서빙고동,37.51904837640697,126.98965871930342
GS25 용산엠버시마켓점,편의점,용산구,용산2가동,37.52901789506391,126.9888518332052
GS25 이태원힐점,편의점,용산구,이태원1동,37.5344563358661,126.988821606889
GS25 용산하얏트점,편의점,용산구,이태원2동,37.5394230851903,126.995279418082
GS25 S6녹사평역점,편의점,용산구,용산2가동,37.53474986603642,126.98691285629408
GS25 S6한강진역점,편의점,용산구,한남동,37.5408071011598,127.001842101969
GS25 이태원프리미엄점,편의점,용산구,이태원2동,37.5399418457531,126.991445866127
GS25 한남행복점,편의점,용산구,한남동,37.54241446737969,127.00273718693248
GS25 이태원2동점,편의점,용산구,이태원2동,37.5410087222823,126.992837508073
GS25 경리단길점,편의점,용산구,이태원2동,37.5391307246498,126.988802805321
GS25 용산파크타워점,편의점,용산구,한강로동,37.5233822239795,126.972800247973
GS25 용산원효점,편의점,용산구,원효로2동,37.5343414465742,126.958481611775
GS25 성심여고점,편의점,용산구,원효로2동,37.5333869272675,126.95503929051
GS25 용산하이엘점,편의점,용산구,한강로동,37.5304016652634,126.968136516517
GS25 나인트리로카우스점,편의점,용산구,한강로동,37.527639913596,126.964348923035
GS25 서부이촌점,편의점,용산구,이촌2동,37.5274708926039,126.954883326656
GS25 푸르지오써밋점,편의점,용산구,한강로동,37.5271950437622,126.96510258493
GS25 이촌대림점,편의점,용산구,이촌2동,37.5251646549329,126.95574901032
GS25 동부이촌점,편의점,용산구,이촌1동,37.52124372290511,126.96756122840438
GS25 LG유플러스용산점,편의점,용산구,한강로동,37.5240392640897,126.963546311386
GS25 용산점,편의점,용산구,한강로동,37.5255747215882,126.964034278129
GS25 용산LS타워점,편의점,용산구,한강로동,37.5280914912762,126.968114872792
GS25 남산서울타워점,편의점,용산구,용산2가동,37.5510418592121,126.988036016787
GS25 구산예일점,편의점,은평구,구산동,37.6112411725998,126.914571875172
GS25 은평모아점,편의점,은평구,구산동,37.61836583597772,126.90582165182316
GS25 갈현코어점,편의점,은평구,구산동,37.6087336024455,126.910760348028
GS25 구산중앙점,편의점,은평구,구산동,37.608876007749,126.91324271064
GS25 구산부일점,편의점,은평구,구산동,37.6079676503979,126.908265170293
GS25 뉴구산가온점,편의점,은평구,구산동,37.6135537197664,126.908185821539
GS25 은평한남점,편의점,은평구,구산동,37.6117536702204,126.910697844966
GS25 S6구산역점,편의점,은평구,구산동,37.61121059714101,126.91718136927427
GS25 구산점,편의점,은평구,갈현2동,37.613125628092,126.914003416138
GS25 갈현사랑점,편의점,은평구,갈현2동,37.6141481216673,126.912602317525
GS25 갈현럭키점,편의점,은평구,갈현2동,37.6156121018706,126.908862877366
GS25 은평보람점,편의점,은평구,갈현2동,37.6153645729881,126.915233150871
GS25 갈현행운점,편의점,은평구,갈현2동,37.6136681831159,126.916739189227
GS25 역촌대로점,편의점,은평구,역촌동,37.6073460061994,126.915559356863
GS25 연서로점,편의점,은평구,대조동,37.6132004631089,126.917872318633
GS25 갈현파크점,편의점,은평구,갈현2동,37.6174681594456,126.913685797328
GS25 은평서오릉로점,편의점,은평구,갈현2동,37.6174206303779,126.906869432823
GS25 대조초교점,편의점,은평구,대조동,37.61206577826907,126.91868223624114
GS25 은평무궁화점,편의점,은평구,역촌동,37.6052593733243,126.914390723546
GS25 은평시그니처점,편의점,은평구,역촌동,37.6040596777547,126.908936993821
GS25 역촌부호점,편의점,은평구,역촌동,37.604093231214016,126.91280320479412
GS25 연신내연서점,편의점,은평구,갈현2동,37.617142474037,126.916853112732
GS25 역촌행운점,편의점,은평구,역촌동,37.6063025525709,126.917961443494
GS25 은평영화점,편의점,은평구,갈현2동,37.61814513688568,126.91794503522554
GS25 역촌사거리점,편의점,은평구,역촌동,37.6081454963723,126.919884722539
GS25 역촌센트레빌점,편의점,은평구,역촌동,37.6034306155772,126.906414640366
GS25 대조행운점,편의점,은평구,대조동,37.6117794649663,126.921643128854
GS25 역촌시그니처점,편의점,은평구,역촌동,37.60376583812075,126.90878560172116
GS25 연신내제일점,편의점,은평구,대조동,37.61684970040759,126.92085287284868
GS25 역촌삼성점,편의점,은평구,대조동,37.608895836073,126.92094737528689
GS25 역촌진흥점,편의점,은평구,역촌동,37.6048322831031,126.918171434707
GS25 역촌럭키점,편의점,은평구,역촌동,37.606860098114296,126.92034816602948
GS25 갈현제일점,편의점,은평구,갈현1동,37.62059283286001,126.91625345950784
GS25 은평중앙점,편의점,은평구,신사1동,37.6019175704257,126.90951828009
GS25 연신내으뜸점,편의점,은평구,대조동,37.6181541999346,126.920657801263
GS25 갈현대성점,편의점,은평구,갈현1동,37.620953983423,126.914791838452
GS25 은평꽃길점,편의점,은평구,역촌동,37.6026876640729,126.917793281097
GS25 연신내대조점,편의점,은평구,대조동,37.6166202053858,126.922598544912
GS25 대조포인트점,편의점,은평구,대조동,37.60825986545381,126.922498486126
GS25 신사드림점,편의점,은평구,신사1동,37.6011454019395,126.913088619209
GS25 뉴연신내점,편의점,은평구,불광2동,37.6200554240584,126.920866465286
GS25 S6연신내역점,편의점,은평구,갈현1동,37.61896182298596,126.92116212516632
GS25 대조엘점,편의점,은평구,대조동,37.6097572861748,126.925255838176
GS25 역촌점,편의점,은평구,역촌동,37.6029240600762,126.920923118668
GS25 역촌에이스점,편의점,은평구,녹번동,37.6076334198994,126.924886495785
GS25 녹번본점,편의점,은평구,녹번동,37.59963600212223,126.93679495303044
GS25 녹번점,편의점,은평구,녹번동,37.6073460538519,126.932420302715
GS25 녹번가로길점,편의점,은평구,녹번동,37.6028111650861,126.930512828712
GS25 녹번현대점,편의점,은평구,녹번동,37.60485816907909,126.92456879416297
GS25 녹번중앙점,편의점,은평구,녹번동,37.607665118244,126.929534342666
GS25 녹번푸르지오점,편의점,은평구,녹번동,37.60562437033032,126.93584198968988
GS25 은평백운점,편의점,은평구,녹번동,37.6061206013294,126.92622436779
GS25 힐스테이트녹번점,편의점,은평구,녹번동,37.601490686093626,126.93594972327332
GS25 녹번파크점,편의점,은평구,녹번동,37.605290864165,126.929289699981
GS25 은평문화점,편의점,은평구,녹번동,37.60316794696891,126.92750016417384
GS25 녹번퍼스트점,편의점,은평구,녹번동,37.6014072022226,126.931679404197
GS25 은평등기소점,편의점,은평구,응암1동,37.6008092029473,126.927579457689
GS25 응암공원점,편의점,은평구,응암1동,37.6020835930987,126.925313343472
GS25 녹번힐스점,편의점,은평구,응암1동,37.60068538677121,126.93464586776476
GS25 대조초롱점,편의점,은평구,대조동,37.60873952948085,126.92875300873708
GS25 불광메트로점,편의점,은평구,불광1동,37.6091574104212,126.9314956382519
GS25 응암IS점,편의점,은평구,응암1동,37.59808740080224,126.92206401361196
GS25 응암선덕점,편의점,은평구,응암1동,37.59727161802275,126.9214816957526
GS25 은평해오름점,편의점,은평구,대조동,37.6109863248397,126.9283046311
GS25 응암송원점,편의점,은평구,응암1동,37.599527706886,126.918829507371
GS25 응암신진점,편의점,은평구,응암1동,37.59701765947505,126.91899416193468
GS25 불광역점,편의점,은평구,불광1동,37.61231456156322,126.92860009577058
GS25 은평백련산점,편의점,은평구,응암2동,37.5962381044629,126.920025446251
GS25 백련산현대점,편의점,은평구,응암2동,37.592200812596616,126.9241988572178
GS25 역촌행복점,편의점,은평구,역촌동,37.600773467802,126.91708875756
GS25 불광홈타운점,편의점,은평구,불광1동,37.6118439940177,126.932774130421
GS25 응암불광천점,편의점,은평구,응암1동,37.5985206066879,126.916543182978
GS25 불광래미안점,편의점,은평구,불광1동,37.61153585728663,126.93770227558356
GS25 응암하늘점,편의점,은평구,응암3동,37.5966543222302,126.917351505668
GS25 응암역점,편의점,은평구,역촌동,37.599337954631,126.91548687532
GS25 은평KT점,편의점,은평구,대조동,37.61356276127445,126.926207955284
GS25 응암사랑점,편의점,은평구,응암2동,37.5934809829791,126.919895916708
GS25 역촌평화점,편의점,은평구,역촌동,37.6001880496146,126.914874412002
GS25 불광힐스테이트점,편의점,은평구,불광1동,37.61595336836491,126.92522924881884
GS25 연신내사랑점,편의점,은평구,불광1동,37.6185154954476,126.923383798769
GS25 은평불광점,편의점,은평구,불광1동,37.6205609353369,126.92509550457
GS25 갈현센터점,편의점,은평구,갈현1동,37.622045404912,126.919095012774
GS25 불광타운점,편의점,은평구,불광2동,37.62161486145486,126.92616148412176
GS25 갈현중앙점,편의점,은평구,갈현1동,37.6245140702548,126.919037963858
GS25 불광본점,편의점,은평구,불광1동,37.6143267726998,126.932169338841
GS25 불광행복점,편의점,은평구,불광2동,37.6260129722264,126.923943637884
GS25 독바위역점,편의점,은평구,불광1동,37.6185509942326,126.932849645716
GS25 불광송원점,편의점,은평구,불광2동,37.62593600051268,126.92061894484
GS25 은평빌리지점,편의점,은평구,불광2동,37.6234867216539,126.929953259497
GS25 은평폭포점,편의점,은평구,진관동,37.62899275143264,126.93166095799528
GS25 뉴은평타운점,편의점,은평구,진관동,37.63401758534235,126.92720169977578
GS25 DMC아트포레점,편의점,은평구,수색동,37.584885142711066,126.89834504886956
GS25 수색아이파크점,편의점,은평구,수색동,37.5855769343393,126.893053388503
GS25 수색봉산점,편의점,은평구,수색동,37.5858273701239,126.900209621501
GS25 수색아이파크2점,편의점,은평구,수색동,37.58582372550217,126.89197518788345
GS25 증산센트럴점,편의점,은평구,증산동,37.58029988168481,126.90358728850758
GS25 수색두빌점,편의점,은평구,증산동,37.57824807903105,126.9011186075004
GS25 증산DMC점,편의점,은평구,증산동,37.58118580366959,126.9050012994333
GS25 증산공원점,편의점,은평구,증산동,37.5828505473649,126.906896663961
GS25 S6상암DMC역2점,편의점,은평구,증산동,37.577161254879385,126.90192833675049
GS25 증산본점,편의점,은평구,증산동,37.584620767909,126.907750383416
GS25 증산중앙점,편의점,은평구,증산동,37.58557837215598,126.90871495911033
GS25 숭실학원점,편의점,은평구,신사2동,37.59235652122333,126.90639454058424
GS25 S6증산역점,편의점,은평구,증산동,37.5836525319389,126.909341130918
GS25 은평증산로점,편의점,은평구,증산동,37.586646785449,126.91205932141908
GS25 은평산새마을점,편의점,은평구,신사2동,37.59616794356846,126.90555069528396
GS25 새절중앙점,편의점,은평구,신사2동,37.5918218004643,126.912891122531
GS25 신사본점,편의점,은평구,신사2동,37.59545609367634,126.90890445037044
GS25 응암한빛점,편의점,은평구,응암3동,37.58935680790376,126.9155377909899
GS25 뉴은평행운점,편의점,은평구,신사1동,37.5994056843023,126.909616443571
GS25 신사미소점,편의점,은평구,신사1동,37.5973295909613,126.914162012415
GS25 신사그린점,편의점,은평구,신사1동,37.5951013567569,126.912819359754
GS25 은평두산위브점,편의점,은평구,신사1동,37.5992389838871,126.908425364424
GS25 S6응암역점,편의점,은평구,신사1동,37.59874241808222,126.91551246148292
GS25 불광천사랑점,편의점,은평구,응암3동,37.595618850718346,126.9157481231658
GS25 응암햇살점,편의점,은평구,응암3동,37.5918863234806,126.917420186653
GS25 응암힐스4차점,편의점,은평구,응암2동,37.58986997282112,126.9201398248412
GS25 명지가좌로점,편의점,은평구,응암3동,37.58396691742902,126.921856832373
GS25 종로안국점,편의점,종로구,가회동,37.5769398635178,126.985912660418
GS25 계동중앙점,편의점,종로구,가회동,37.5800429626774,126.986559640276
GS25 창덕궁길점,편의점,종로구,가회동,37.5809712571474,126.989197312593
GS25 종로인사점,편의점,종로구,종로1.2.3.4가동,37.5751159183367,126.983359141695
GS25 청와드림점,편의점,종로구,삼청동,37.5837722410474,126.980563038652
GS25 뉴안녕인사동점,편의점,종로구,종로1.2.3.4가동,37.5744672291545,126.983551729672
GS25 삼청제일점,편의점,종로구,삼청동,37.5850338927746,126.982220224096
GS25 종로로얄점,편의점,종로구,종로1.2.3.4가동,37.57505157863132,126.9809196309464
GS25 인사동마루점,편의점,종로구,종로1.2.3.4가동,37.5735555983981,126.98486732294931
GS25 종로익선점,편의점,종로구,종로1.2.3.4가동,37.574257022172674,126.98891867405518
GS25 종로관훈점,편의점,종로구,종로1.2.3.4가동,37.5724814724983,126.983812524402
GS25 수송타워점,편의점,종로구,종로1.2.3.4가동,37.57284416986641,126.98109678562275
GS25 종로낙원점,편의점,종로구,종로1.2.3.4가동,37.5722657951174,126.988621256241
GS25 종로94빌딩점,편의점,종로구,종로1.2.3.4가동,37.57184243787656,126.98221996457472
GS25 그랑서울본점,편의점,종로구,종로1.2.3.4가동,37.5714287173291,126.98116392992
GS25 청와공간점,편의점,종로구,청운효자동,37.58005878913101,126.97357098534086
GS25 청진본점,편의점,종로구,종로1.2.3.4가동,37.5720086766211,126.979474863535
GS25 종로사직점,편의점,종로구,사직동,37.5777986760692,126.971757073159
GS25 종로SC점,편의점,종로구,종로1.2.3.4가동,37.5711261797712,126.982440869149
GS25 종각점,편의점,종로구,종로1.2.3.4가동,37.56963619982952,126.98433383637853
GS25 종로청진점,편의점,종로구,종로1.2.3.4가동,37.5708338568058,126.979927972476
