name,gu_name,dong_name,latitude,longitude,type
상봉역.중랑우체국,중랑구,상봉동,37.59572314,127.0833008,버스
중랑역.동부시장,중랑구,중화동,37.5939711,127.076052,버스
중랑역.동부시장,중랑구,상봉동,37.59361529,127.0749382,버스
망우역.망우지구대,중랑구,망우동,37.59884493,127.0953897,버스
망우역.망우지구대,중랑구,망우동,37.598558,127.0948711,버스
우림시장.망우사거리,중랑구,망우동,37.59957206,127.0986407,버스
우림시장.망우사거리,중랑구,망우동,37.59936518,127.0982214,버스
금란교회,중랑구,망우동,37.6005298,127.1040334,버스
금란교회,중랑구,망우동,37.60036404,127.1033575,버스
동부제일병원.망우리공원,중랑구,망우동,37.6004643,127.1089022,버스
동부제일병원.망우리공원,중랑구,망우동,37.600478,127.107756,버스
극동늘푸른아파트,중랑구,묵동,37.61470265,127.076404,버스
묵동자이.신도브래뉴아파트,중랑구,묵동,37.61527027,127.0765886,버스
묵동삼거리.먹골역,중랑구,묵동,37.6125567,127.0771199,버스
먹골역.묵동자이아파트,중랑구,묵동,37.61383501,127.077086,버스
한국전력동대문중랑지사,중랑구,묵동,37.60695744,127.0782567,버스
한국전력동대문중랑지사,중랑구,묵동,37.60622956,127.0787486,버스
지하철7호선중화역,중랑구,중화동,37.60264857,127.0791563,버스
지하철7호선중화역,중랑구,중화동,37.60284415,127.0794498,버스
국민은행중화동지점,중랑구,중화동,37.59884151,127.0798617,버스
중화동한신아파트,중랑구,중화동,37.59907622,127.0801695,버스
상봉2동복합청사.도서관,중랑구,면목동,37.59189107,127.0799783,버스
상봉2동복합청사.도서관,중랑구,상봉동,37.59203792,127.0802877,버스
면목2동주민센터,중랑구,면목동,37.58938252,127.079859,버스
중목초등학교,중랑구,면목동,37.590203,127.080221,버스
면목2동,중랑구,면목동,37.58715492,127.0797305,버스
면목2동,중랑구,면목동,37.58747924,127.0801196,버스
면목5동주민센터,중랑구,면목동,37.58488449,127.0796318,버스
장안시장,중랑구,면목동,37.58552167,127.0800231,버스
면목신우아파트,중랑구,면목동,37.58027099,127.0794405,버스
면목신우아파트,중랑구,면목동,37.58063297,127.0798123,버스
면목119안전센터,중랑구,면목동,37.5735215,127.0799088,버스
경남아너스빌아파트앞,중랑구,면목동,37.57474952,127.0801547,버스
늘푸른동아아파트,중랑구,면목동,37.57249846,127.0803572,버스
중랑역.동부시장1,중랑구,중화동,37.59392414,127.0755226,버스
중랑역.동부시장1,중랑구,상봉동,37.59394994,127.0767666,버스
한샘교회,중랑구,상봉동,37.59541737,127.0824937,버스
신내지하차도,중랑구,망우동,37.59947349,127.0971022,버스
상봉역2번출구,중랑구,상봉동,37.59662384,127.0872459,버스
신내지하차도,중랑구,망우동,37.5994814,127.0973547,버스
중랑구방정환교육지원센터,중랑구,상봉동,37.59736357,127.0886276,버스
망우역,중랑구,상봉동,37.59864327,127.0940703,버스
망우역,중랑구,망우동,37.59869164,127.0955396,버스
망우지구대,중랑구,망우동,37.599037,127.095842,버스
양원숲초등학교,중랑구,망우동,37.60968708,127.1048434,버스
하나은행망우동지점,중랑구,망우동,37.59962617,127.0985869,버스
양원숲초등학교,중랑구,망우동,37.60996873,127.1047391,버스
금란교회앞,중랑구,망우동,37.60060153,127.1037917,버스
금란교회앞,중랑구,망우동,37.60017003,127.1026813,버스
능산사거리,중랑구,신내동,37.60848004,127.1019453,버스
망우동고개,중랑구,망우동,37.60068842,127.1073787,버스
서울우유앞,중랑구,상봉동,37.592108,127.072817,버스
서울우유앞,중랑구,면목동,37.59144855,127.0731676,버스
중랑초등학교,중랑구,면목동,37.58932,127.074318,버스
중랑초등학교,중랑구,면목동,37.58951007,127.0742727,버스
동부시장남문입구,중랑구,면목동,37.5904314,127.0776648,버스
동부시장남문입구,중랑구,면목동,37.59077037,127.0782593,버스
88병원,중랑구,면목동,37.59131195,127.080896,버스
상봉2동주민센터,중랑구,상봉동,37.59164995,127.0810883,버스
서울창업카페상봉점,중랑구,면목동,37.592028,127.083885,버스
서울창업카페상봉점,중랑구,상봉동,37.59224,127.083713,버스
면목6거리,중랑구,면목동,37.59287946,127.0878523,버스
면목6거리,중랑구,상봉동,37.59294023,127.0872031,버스
상봉신협,중랑구,면목동,37.59336525,127.0899025,버스
상봉신협,중랑구,상봉동,37.59365316,127.0905684,버스
혜원사거리,중랑구,면목동,37.59388,127.092532,버스
혜원사거리,중랑구,망우동,37.59437063,127.0936742,버스
혜원여중고입구,중랑구,망우동,37.594427,127.09505,버스
혜원여중고입구,중랑구,망우동,37.59477232,127.0955544,버스
봉우재고개,중랑구,망우동,37.595025,127.097837,버스
봉우재고개,중랑구,망우동,37.59511206,127.0973049,버스
우림시장,중랑구,망우동,37.595398,127.09954,버스
우림시장,중랑구,망우동,37.59557112,127.0992893,버스
상봉역3번출구,중랑구,상봉동,37.59439714,127.0861766,버스
상봉역4번출구,중랑구,상봉동,37.59419727,127.0859397,버스
면목초등학교,중랑구,면목동,37.59134367,127.0869725,버스
면목초등학교,중랑구,면목동,37.59130244,127.086678,버스
지하철7호선면목역,중랑구,면목동,37.5891322,127.0872406,버스
지하철7호선면목역,중랑구,면목동,37.58916623,127.0875226,버스
면목본동주민센터.면목정보도서관,중랑구,면목동,37.58691461,127.0882416,버스
면목본동주민센터.면목정보도서관,중랑구,면목동,37.5865148,127.0880981,버스
면동초등학교,중랑구,면목동,37.5842573,127.0884544,버스
면동초등학교,중랑구,면목동,37.5848548,127.08836,버스
면목우체국.녹색병원,중랑구,면목동,37.58205484,127.0887178,버스
면목우체국.녹색병원,중랑구,면목동,37.58273384,127.0884574,버스
지하철7호선사가정역,중랑구,면목동,37.57985996,127.0880663,버스
사가정역2번출구,중랑구,면목동,37.58122425,127.0884338,버스
면목시장,중랑구,면목동,37.57964703,127.0876507,버스
면남초등학교,중랑구,면목동,37.57863428,127.0863248,버스
면남초등학교,중랑구,면목동,37.5783,127.085932,버스
방약국앞,중랑구,면목동,37.57577456,127.0858494,버스
방약국앞,중랑구,면목동,37.575997,127.08574,버스
중곡초등학교,중랑구,면목동,37.572917,127.084205,버스
중곡초등학교,중랑구,면목동,37.57315089,127.0841788,버스
삼용사입구,중랑구,망우동,37.59768317,127.1001746,버스
삼용사입구,중랑구,망우동,37.59694407,127.1004182,버스
용마공원입구,중랑구,망우동,37.59391993,127.0994371,버스
용마공원입구,중랑구,망우동,37.594253,127.099292,버스
면일초등학교,중랑구,망우동,37.59201745,127.0984014,버스
우리은행망우동지점,중랑구,망우동,37.591217,127.097627,버스
서일대학교,중랑구,면목동,37.58951,127.0967,버스
서일대학교,중랑구,면목동,37.58919411,127.0968692,버스
용마문화복지센터,중랑구,면목동,37.586485,127.09538,버스
용마문화복지센터,중랑구,면목동,37.586712,127.095167,버스
중화중학교.면목고등학교,중랑구,면목동,37.58399797,127.0940498,버스
"중화중학교,중랑구가족센터",중랑구,면목동,37.58475479,127.0941651,버스
면중초등학교,중랑구,면목동,37.58123119,127.0934632,버스
면중초등학교,중랑구,면목동,37.58226935,127.0933286,버스
한양수자인사가정파크,중랑구,면목동,37.58007025,127.0928893,버스
묵동공감대아파트,중랑구,묵동,37.61384108,127.0781223,버스
면목동금호어울림아파트,중랑구,면목동,37.57924676,127.0917166,버스
면목동금호어울림아파트,중랑구,면목동,37.57783748,127.0907073,버스
면목동대원칸타빌아파트,중랑구,면목동,37.57776122,127.0902827,버스
용마폭포공원,중랑구,면목동,37.57569223,127.088742,버스
용마폭포공원,중랑구,면목동,37.57592666,127.0885475,버스
용마산역,중랑구,면목동,37.57338157,127.0866709,버스
용마산역,중랑구,면목동,37.57350612,127.0863982,버스
용마산하늘채아파트,중랑구,면목동,37.57102368,127.086307,버스
용마산하늘채아파트,중랑구,면목동,37.57125817,127.0860197,버스
묵동구길,중랑구,묵동,37.61551908,127.0790555,버스
묵동구길,중랑구,묵동,37.61589231,127.0790669,버스
묵1동주민센터입구.먹골역,중랑구,묵동,37.61186322,127.0779517,버스
묵1동주민센터입구.먹골역,중랑구,묵동,37.61258959,127.0777996,버스
신성은하수아파트,중랑구,면목동,37.5885779,127.0737057,버스
신성은하수아파트,중랑구,면목동,37.58845406,127.0734455,버스
면목2동한신아파트,중랑구,면목동,37.58733432,127.0740441,버스
면목2동한신아파트,중랑구,면목동,37.586758,127.074238,버스
겸재교입구. 서울시집집마당,중랑구,면목동,37.58560777,127.0758896,버스
겸재교입구. 서울시집집마당,중랑구,면목동,37.58590719,127.0761005,버스
동서그랜드맨션,중랑구,면목동,37.58611096,127.0779518,버스
동서그랜드맨션,중랑구,면목동,37.58648655,127.078807,버스
하나은행면목지점,중랑구,면목동,37.58681611,127.0811114,버스
하나은행면목지점,중랑구,면목동,37.58702789,127.0810409,버스
면목복개천,중랑구,면목동,37.587913,127.086043,버스
면목복개천,중랑구,면목동,37.58805288,127.0856702,버스
면목역2번출구,중랑구,면목동,37.58849555,127.0886341,버스
면목역2번출구,중랑구,면목동,37.58867888,127.0885502,버스
농협앞,중랑구,면목동,37.58918267,127.0919716,버스
농협앞,중랑구,면목동,37.58944667,127.0919969,버스
혜원여중고후문,중랑구,면목동,37.590197,127.09618,버스
혜원여중고후문,중랑구,망우동,37.5904649,127.0963953,버스
면목마젤란아파트,중랑구,면목동,37.58682434,127.0837401,버스
면목마젤란아파트,중랑구,면목동,37.58670525,127.0839472,버스
녹색병원입구,중랑구,면목동,37.58415445,127.0836907,버스
녹색병원입구,중랑구,면목동,37.58490259,127.0833643,버스
면목두산아파트1차,중랑구,면목동,37.58193312,127.0838864,버스
면목두산아파트1차,중랑구,면목동,37.58183068,127.0834866,버스
면목두산아파트4.5단지,중랑구,면목동,37.5784556,127.0811929,버스
면목두산아파트4.5단지,중랑구,면목동,37.57854054,127.081026,버스
사가정센트럴아이파크아파트,중랑구,면목동,37.5813735,127.0819886,버스
홈플러스면목동점,중랑구,면목동,37.58113087,127.0817184,버스
면목두산아파트2차,중랑구,면목동,37.58110794,127.0848478,버스
면목두산아파트2차,중랑구,면목동,37.58099772,127.084643,버스
사가정역,중랑구,면목동,37.58090769,127.0876317,버스
사가정역3번출구,중랑구,면목동,37.58066242,127.0872974,버스
사가정시장,중랑구,면목동,37.5806428,127.0894314,버스
사가정시장,중랑구,면목동,37.58044017,127.089301,버스
용마산교차로,중랑구,면목동,37.58063593,127.0925023,버스
중화2동주민센터,중랑구,중화동,37.60163525,127.0767626,버스
중화2동주민센터,중랑구,중화동,37.60141304,127.077011,버스
중화역3번출구,중랑구,중화동,37.6017066,127.0787353,버스
중화역3번출구,중랑구,중화동,37.60145047,127.0789975,버스
지하철7호선중화역2번출구,중랑구,중화동,37.60169442,127.080683,버스
지하철7호선중화역2번출구,중랑구,중화동,37.601522,127.080945,버스
중흥초등학교,중랑구,중화동,37.60178942,127.0827319,버스
중흥초등학교,중랑구,중화동,37.60168334,127.0830923,버스
이화연립경동제일교회앞,중랑구,중화동,37.60235189,127.0849966,버스
이화연립경동제일교회앞,중랑구,중화동,37.60229443,127.0853154,버스
쌍용아파트신내테크노타운앞,중랑구,상봉동,37.60328775,127.0879638,버스
쌍용아파트신내테크노타운앞,중랑구,상봉동,37.60311558,127.0880531,버스
엘지아파트앞,중랑구,상봉동,37.60410238,127.0898625,버스
엘지아파트앞,중랑구,상봉동,37.60394938,127.090002,버스
신현중학교,중랑구,상봉동,37.60531017,127.0917486,버스
신현중학교,중랑구,상봉동,37.60479174,127.0914212,버스
중랑구청,중랑구,신내동,37.60664397,127.0941823,버스
중랑구청,중랑구,신내동,37.60620561,127.0936349,버스
동성프라자앞,중랑구,신내동,37.60777153,127.0971854,버스
동성프라자앞,중랑구,신내동,37.60770719,127.0976237,버스
성원아파트경남아너스빌앞,중랑구,신내동,37.60395684,127.0954657,버스
성원아파트경남아너스빌앞,중랑구,신내동,37.60345008,127.0958887,버스
중랑구청사거리,중랑구,신내동,37.60562052,127.0952115,버스
중랑구청사거리,중랑구,신내동,37.60605737,127.0953791,버스
신내동성3차아파트,중랑구,신내동,37.60764321,127.0952481,버스
신내동성1.2차아파트,중랑구,신내동,37.60975261,127.0960572,버스
신내10단지아파트,중랑구,신내동,37.60914701,127.095563,버스
신내9단지아파트,중랑구,신내동,37.61056948,127.0959907,버스
신내8단지아파트.서울의료원,중랑구,신내동,37.61311489,127.0961797,버스
신내9단지아파트.서울의료원,중랑구,신내동,37.61262614,127.096622,버스
신내7단지아파트홈플러스,중랑구,신내동,37.61525321,127.0938875,버스
신내7단지아파트홈플러스,중랑구,신내동,37.61552359,127.0937064,버스
봉화초등학교,중랑구,신내동,37.61376091,127.0917244,버스
봉화초등학교,중랑구,신내동,37.6138773,127.0915286,버스
신내6단지아파트.옹기테마공원,중랑구,신내동,37.61389708,127.0904185,버스
신내6단지,중랑구,신내동,37.61620986,127.0917761,버스
신내6단지아파트.옹기테마공원,중랑구,신내동,37.61398122,127.0900829,버스
신내우체국.5단지두산대림아파트,중랑구,신내동,37.6165664,127.0900173,버스
신내우체국.5단지두산대림아파트,중랑구,묵동,37.61663487,127.0897718,버스
구립도서관체육관,중랑구,묵동,37.61560976,127.0870834,버스
구립도서관체육관,중랑구,묵동,37.6157123,127.0871347,버스
신내4단지아파트,중랑구,묵동,37.61659277,127.086081,버스
신내5단지아파트,중랑구,묵동,37.61652713,127.0862463,버스
화랑대역6번출구,중랑구,묵동,37.61964031,127.0858733,버스
화랑대역5번출구,중랑구,묵동,37.61985182,127.086185,버스
봉화산역2번출구,중랑구,신내동,37.61670431,127.0931755,버스
봉화산역3번출구,중랑구,신내동,37.61645874,127.0929081,버스
중랑경찰서후문,중랑구,신내동,37.61987663,127.1055544,버스
새우개마을,중랑구,신내동,37.61824411,127.1033559,버스
신내능마을,중랑구,신내동,37.61436191,127.1016593,버스
신내능마을,중랑구,신내동,37.61455944,127.1014319,버스
신내교회.신내데시앙아파트,중랑구,망우동,37.61054059,127.1013329,버스
신내교회.신내데시앙아파트,중랑구,신내동,37.61053825,127.1010153,버스
신내초등학교,중랑구,신내동,37.6061556,127.10075,버스
신내새한아파트앞,중랑구,신내동,37.60583816,127.1010485,버스
능산지하차도,중랑구,망우동,37.60094741,127.1006376,버스
능산지하차도,중랑구,신내동,37.60108192,127.100349,버스
상봉터미널,중랑구,망우동,37.59646615,127.0931425,버스
상봉터미널,중랑구,상봉동,37.59622669,127.0928591,버스
망우3동주민센터.혜원여중고후문,중랑구,망우동,37.59216765,127.0935437,버스
망우3동주민센터.혜원여중고후문,중랑구,망우동,37.59246525,127.0932383,버스
동원시장,중랑구,망우동,37.59045815,127.0937069,버스
동원시장,중랑구,면목동,37.59039979,127.0934407,버스
면목본동파출소,중랑구,면목동,37.58867095,127.0941327,버스
면목본동파출소,중랑구,면목동,37.58717592,127.0942916,버스
중화2동체육공원,중랑구,중화동,37.60036051,127.073873,버스
중화빗물펌프장,중랑구,중화동,37.59833435,127.0720151,버스
중화2동새마을금고,중랑구,중화동,37.595615,127.072125,버스
중화2동새마을금고,중랑구,중화동,37.59553214,127.0723481,버스
중랑교동부시장,중랑구,중화동,37.59381705,127.0724587,버스
중랑교동부시장,중랑구,중화동,37.59388448,127.0726966,버스
아남리치카운티아파트,중랑구,면목동,37.5904056,127.0853818,버스
망우동고개,중랑구,망우동,37.60128299,127.1083598,버스
망우금호어울림아파트,중랑구,망우동,37.602022,127.1080533,버스
망우동금호어울림아파트,중랑구,망우동,37.60236274,127.1080906,버스
경남아파트.서울특별시북부병원,중랑구,망우동,37.60382609,127.1071131,버스
서울특별시북부병원,중랑구,망우동,37.60409659,127.1071826,버스
양원역입구,중랑구,망우동,37.60553989,127.1061947,버스
양원역입구,중랑구,망우동,37.60563981,127.1063013,버스
양원리,중랑구,망우동,37.60952784,127.1065902,버스
양원리,중랑구,망우동,37.60963618,127.1065048,버스
동서울교회,중랑구,망우동,37.61175222,127.1052682,버스
동서울교회,중랑구,망우동,37.61158521,127.1052575,버스
중랑공영차고지,중랑구,신내동,37.61364523,127.1020231,버스
면목아남아파트,중랑구,면목동,37.5903178,127.0850893,버스
중랑소방서,중랑구,신내동,37.61487459,127.0952203,버스
세방아파트입구,중랑구,묵동,37.61510925,127.0846193,버스
원묵고등학교,중랑구,묵동,37.61560103,127.0855859,버스
먹골파출소.신안아파트입구,중랑구,묵동,37.61455901,127.0823393,버스
먹골파출소.신안아파트입구,중랑구,묵동,37.61441336,127.0812405,버스
신안2차아파트,중랑구,묵동,37.61479742,127.078895,버스
신안2차아파트입구,중랑구,묵동,37.61441191,127.0800625,버스
중랑소방서,중랑구,신내동,37.61468221,127.0952174,버스
송곡여고양원역,중랑구,망우동,37.60572863,127.1058005,버스
송곡여고양원역,중랑구,망우동,37.605473,127.1056,버스
엘림재가방문요양센터,중랑구,망우동,37.60468533,127.103524,버스
엘림재가방문요양센터,중랑구,망우동,37.604392,127.103255,버스
이화미디어고.중랑숲어린이도서관,중랑구,망우동,37.6032313,127.1021142,버스
이화미디어고.중랑숲어린이도서관,중랑구,망우동,37.60311939,127.1023247,버스
금란교회,중랑구,망우동,37.60129236,127.1019921,버스
금란교회,중랑구,망우동,37.60118,127.10215,버스
망우사거리,중랑구,신내동,37.60053784,127.1001455,버스
망우사거리,중랑구,망우동,37.60037512,127.0999213,버스
신내지하차도,중랑구,신내동,37.59992018,127.0974108,버스
신내지하차도,중랑구,망우동,37.59976155,127.0974548,버스
신내6단지아파트,중랑구,신내동,37.61641039,127.0917056,버스
이수아파트앞시장입구,중랑구,묵동,37.61827507,127.0830768,버스
이수아파트앞시장입구,중랑구,묵동,37.61817604,127.0829521,버스
묵동교,중랑구,묵동,37.618035,127.079282,버스
묵동교,중랑구,묵동,37.6180005,127.0794582,버스
동양쇼핑,중랑구,묵동,37.61544016,127.0783873,버스
우리은행,중랑구,묵동,37.61576658,127.0767891,버스
목동교입구.로프트원오피스텔,중랑구,묵동,37.61558452,127.0768501,버스
한국아파트,중랑구,묵동,37.61493216,127.0732418,버스
동구햇살아파트,중랑구,묵동,37.6134823,127.0740059,버스
묵동롯데시네마,중랑구,묵동,37.61484754,127.075272,버스
묵동롯데시네마,중랑구,묵동,37.61502984,127.0755072,버스
브라운캐슬,중랑구,묵동,37.6135896,127.0753177,버스
브라운캐슬,중랑구,묵동,37.61361918,127.0755737,버스
먹골역입구,중랑구,묵동,37.61146399,127.0758009,버스
먹골역입구,중랑구,묵동,37.61149095,127.0759057,버스
묵2동주민센터,중랑구,묵동,37.60989469,127.0760355,버스
묵2동주민센터,중랑구,묵동,37.60990953,127.0761957,버스
금보당금은방,중랑구,묵동,37.60818849,127.0764233,버스
금보당금은방,중랑구,묵동,37.60792632,127.0766496,버스
신묵초등학교입구,중랑구,묵동,37.60673546,127.0767077,버스
신묵초등학교,중랑구,묵동,37.60673991,127.0767983,버스
제일시장,중랑구,중화동,37.60496964,127.076992,버스
제일프라자,중랑구,중화동,37.60499627,127.077142,버스
신동신약국,중랑구,중화동,37.60353674,127.0772499,버스
신동신약국,중랑구,중화동,37.60346891,127.0774178,버스
중화역입구대원사약국,중랑구,중화동,37.60125308,127.0777108,버스
중화역입구대원사입구,중랑구,중화동,37.60190097,127.0777475,버스
태릉시장입구,중랑구,중화동,37.59947863,127.0780328,버스
태릉프라자약국농협,중랑구,중화동,37.59833569,127.0771464,버스
태릉시장입구굴다리,중랑구,중화동,37.59667652,127.0757519,버스
우남푸르미아아파트,중랑구,신내동,37.60724352,127.0992086,버스
우남푸르미아아파트,중랑구,신내동,37.60698499,127.0992198,버스
신내초등학교,중랑구,신내동,37.60519502,127.0977025,버스
신내초등학교,중랑구,신내동,37.60537728,127.0979377,버스
경남아파트,중랑구,신내동,37.6028373,127.096952,버스
대명프라자,중랑구,신내동,37.60246338,127.0970064,버스
건영아파트,중랑구,신내동,37.60234531,127.0959547,버스
상봉1동주민센터,중랑구,상봉동,37.60043785,127.087649,버스
상봉1동주민센터,중랑구,상봉동,37.60066513,127.0873673,버스
신내쌍용아파트,중랑구,상봉동,37.60153821,127.0874691,버스
신내쌍용아파트,중랑구,상봉동,37.60223451,127.087175,버스
면목두산아파트2.3단지,중랑구,면목동,37.57981406,127.0826783,버스
망우역,중랑구,상봉동,37.59862979,127.092981,버스
중랑공영차고지.신내역,중랑구,신내동,37.61353239,127.1027961,버스
서울특별시북부병원,중랑구,망우동,37.605022,127.108843,버스
양원역,중랑구,망우동,37.60634435,127.107418,버스
성은교회앞,중랑구,중화동,37.59717217,127.0719816,버스
해모로아파트앞,중랑구,망우동,37.60193037,127.1113412,버스
먹골역5번출구,중랑구,묵동,37.60893655,127.0778547,버스
먹골역4번출구,중랑구,묵동,37.60936435,127.0781825,버스
중화2동체육공원,중랑구,중화동,37.60036268,127.073695,버스
태릉고등학교앞,중랑구,묵동,37.61843759,127.085377,버스
태릉고등학교.원묵초등학교,중랑구,묵동,37.61829,127.087245,버스
태릉고등학교.원묵초등학교,중랑구,묵동,37.61803874,127.0873412,버스
서울의료원후문,중랑구,신내동,37.61377266,127.0974334,버스
서울의료원후문,중랑구,신내동,37.613665,127.098397,버스
신내데시앙아파트후문,중랑구,신내동,37.61316281,127.0994458,버스
신내데시앙아파트후문,중랑구,신내동,37.61307545,127.1002632,버스
중화중학교삼거리,중랑구,면목동,37.58644917,127.0948851,버스
새우개마을입구,중랑구,신내동,37.61424373,127.09977,버스
신내차량사업소입구,중랑구,망우동,37.61267309,127.1018666,버스
용마산빌라,중랑구,면목동,37.57131213,127.0841214,버스
신내역1번출구,중랑구,망우동,37.61247922,127.1033382,버스
능말입구,중랑구,신내동,37.61384666,127.1056704,버스
망우리역사문화공원,중랑구,망우동,37.60154824,127.1152136,버스
망우리역사문화공원,중랑구,망우동,37.60184609,127.1153104,버스
신내SKV1센터,중랑구,신내동,37.61446129,127.1132712,버스
능말입구,중랑구,신내동,37.61378031,127.1054798,버스
중랑경찰서후문,중랑구,신내동,37.61968904,127.1048419,버스
당너머,중랑구,신내동,37.61294848,127.1075521,버스
당너머,중랑구,신내동,37.61279087,127.1079487,버스
신내데시앙포레아파트220동앞,중랑구,신내동,37.61540376,127.1128016,버스
신내데시앙포레아파트220동앞,중랑구,신내동,37.61598638,127.1127525,버스
신내데시앙포레아파트정문앞,중랑구,신내동,37.61656428,127.110942,버스
새솔초등학교입구,중랑구,신내동,37.6172677,127.109803,버스
새솔초등학교,중랑구,신내동,37.61743629,127.1083861,버스
중랑경찰서정문.우디안101동앞,중랑구,신내동,37.61777105,127.1056205,버스
중랑경찰서정문.우디안101동앞,중랑구,신내동,37.61768865,127.1053546,버스
신내우디안아파트107동앞,중랑구,신내동,37.6156282,127.1054535,버스
신내우디안아파트107동앞,중랑구,신내동,37.615298,127.1058995,버스
신내10단지아파트,중랑구,신내동,37.61038669,127.0952912,버스
중랑공영차고지삼거리,중랑구,망우동,37.6129736,127.1046668,버스
우디안아파트114동앞,중랑구,신내동,37.61886359,127.1074162,버스
우디안아파트114동앞,중랑구,신내동,37.61908457,127.1071503,버스
늘푸른근린공원,중랑구,면목동,37.58310843,127.0796406,버스
늘푸른근린공원,중랑구,면목동,37.58304851,127.0799299,버스
브라운캐슬B동,중랑구,묵동,37.61364714,127.0749989,버스
진로아파트앞.종점,중랑구,면목동,37.58761306,127.1019876,버스
중화동종점,중랑구,중화동,37.60006038,127.0825318,버스
진주빌라.바다약국,중랑구,면목동,37.58827021,127.1000297,버스
정신교회,중랑구,중화동,37.59979444,127.0813967,버스
마을금고,중랑구,중화동,37.59967885,127.0804464,버스
공판장,중랑구,면목동,37.58862902,127.0991229,버스
수협,중랑구,중화동,37.59955342,127.0793874,버스
새마을금고,중랑구,면목동,37.58916643,127.097656,버스
태릉시장,중랑구,중화동,37.59977225,127.0782426,버스
서일대정문,중랑구,면목동,37.58830503,127.0960783,버스
서울동부새마을금고본점,중랑구,면목동,37.58779305,127.0944316,버스
서일대정문,중랑구,면목동,37.58781395,127.0961201,버스
면목역,중랑구,면목동,37.58831332,127.0869543,버스
중랑초교정문.면목2동치안센터,중랑구,면목동,37.5896743,127.076024,버스
한신아파트상가,중랑구,면목동,37.58842145,127.0765526,버스
IBK기업은행면목동지점,중랑구,면목동,37.58765506,127.0850097,버스
한신아파트후문,중랑구,면목동,37.58735639,127.0765028,버스
마을금고,중랑구,중화동,37.59950498,127.0803975,버스
정신교회,중랑구,중화동,37.59965553,127.0816027,버스
중화동종점,중랑구,중화동,37.59993325,127.0826438,버스
지하철7호선면목역,중랑구,면목동,37.588388,127.0883234,버스
면목지구대,중랑구,면목동,37.58781584,127.0941044,버스
새마을금고,중랑구,면목동,37.58909458,127.0973219,버스
공판장,중랑구,면목동,37.58849032,127.0990423,버스
진주빌라.바다약국,중랑구,면목동,37.588189,127.099993,버스
진로아파트앞.종점,중랑구,면목동,37.58754774,127.1019847,버스
수협,중랑구,중화동,37.59938308,127.0794314,버스
중랑공영차고지.신내역,중랑구,신내동,37.613209,127.103628,버스
중랑공영차고지.종점,중랑구,신내동,37.613322,127.104468,버스
사가정역3번출구,중랑구,면목동,37.58073582,127.0870023,버스
망우역,중랑구,상봉동,37.59864738,127.0925152,버스
길음2동주민센터,성북구,길음동,37.60690619,127.0282093,버스
길음2동주민센터,성북구,길음동,37.60611073,127.0274688,버스
길음뉴타운,성북구,길음동,37.60370804,127.02428,버스
길음뉴타운,성북구,길음동,37.6031113,127.0234418,버스
미아리고개.미아리예술극장,성북구,돈암동,37.5988113,127.0217091,버스
미아리고개.미아리예술극장,성북구,돈암동,37.597921,127.0218209,버스
돈암사거리.성신여대입구,성북구,동선동1가,37.59374328,127.0181314,버스
돈암사거리.성신여대입구,성북구,동선동1가,37.59325096,127.0176838,버스
삼선교.한성대학교,성북구,동소문동4가,37.58992275,127.0093609,버스
삼선교.한성대학교.조소앙활동터,성북구,동소문동2가,37.58932592,127.0082314,버스
숭곡초교입구,성북구,하월곡동,37.60985768,127.0320882,버스
창문여고,성북구,하월곡동,37.61185059,127.03582,버스
동방고개,성북구,장위동,37.61370757,127.0382739,버스
장위동그린빌아파트,성북구,장위동,37.61785258,127.0431131,버스
북서울꿈의숲,성북구,장위동,37.62031711,127.0453451,버스
장월초등학교,성북구,장위동,37.62356049,127.0486035,버스
국민대앞,성북구,정릉동,37.61067955,126.9940273,버스
국민대앞,성북구,정릉동,37.61108949,126.9940766,버스
국민대학교앞,성북구,정릉동,37.61080796,126.9946486,버스
청덕초등학교,성북구,정릉동,37.60867048,126.9990826,버스
청덕초교,성북구,정릉동,37.60863,127.00006,버스
북악중학교,성북구,정릉동,37.607386,127.002908,버스
고려대사범대학부속고등학교,성북구,정릉동,37.607888,127.002378,버스
봉국사,성북구,정릉동,37.605854,127.007624,버스
봉국사,성북구,정릉동,37.606138,127.007657,버스
정릉2동주민센터,성북구,정릉동,37.604593,127.011258,버스
정릉2동주민센터,성북구,정릉동,37.60498089,127.011199,버스
숭덕초교,성북구,정릉동,37.60335836,127.0146827,버스
숭덕초교,성북구,정릉동,37.60369802,127.0151143,버스
정릉길음시장,성북구,정릉동,37.60221556,127.0193251,버스
정릉길음시장.길음뉴타운9단지,성북구,길음동,37.60256916,127.0195998,버스
길음역2번출구.돈암삼성아파트,성북구,돈암동,37.60187443,127.0245753,버스
길음역,성북구,돈암동,37.60204131,127.0237699,버스
돈암1동주민센터,성북구,돈암동,37.60367154,127.0264232,버스
돈암1동주민센터,성북구,하월곡동,37.60451168,127.0265679,버스
종암사거리,성북구,종암동,37.603607,127.031172,버스
KT월곡지사,성북구,종암동,37.6024464,127.0343782,버스
KT월곡지사,성북구,하월곡동,37.60302926,127.0347002,버스
종암SK아파트,성북구,종암동,37.60204672,127.037614,버스
성북구보건소,성북구,하월곡동,37.60258906,127.0391629,버스
월곡역,성북구,하월곡동,37.60162873,127.0414527,버스
